num,PNMOS,Wfin [nm],amp.,corr.x,corr.y,alpha,Ioff,IDSAT,IDLIN,IDLO,IDHI,VTSAT,VTLIN,SS,DIBL(mV),sigma(VTSAT)[mV]
,N,7,0.637,69.149,65.33,1.151,2.41E-12,4.22E-05,1.56E-05,7.36E-07,4.03E-05,0.34,0.348,61.686,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.9E-12,4.1E-05,1.54E-05,6.23E-07,3.94E-05,0.345,0.353,61.632,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.14E-12,4E-05,1.6E-05,4.06E-07,3.92E-05,0.359,0.363,61.531,6.1538,
,N,7,0.637,69.149,65.33,1.151,6.9E-13,3.39E-05,1.4E-05,3.06E-07,3.32E-05,0.368,0.373,60.876,7.6923,
,N,7,0.637,69.149,65.33,1.151,3.19E-12,4.09E-05,1.7E-05,8.15E-07,4E-05,0.336,0.346,62.227,15.3846,
,N,7,0.637,69.149,65.33,1.151,1.74E-12,4.3E-05,1.63E-05,6.01E-07,4.14E-05,0.346,0.354,61.454,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.45E-12,4.04E-05,1.67E-05,5.32E-07,3.94E-05,0.35,0.359,61.315,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.96E-12,4.2E-05,1.67E-05,6.44E-07,4.08E-05,0.344,0.353,61.599,13.8462,
,N,7,0.637,69.149,65.33,1.151,4.38E-12,4.31E-05,1.75E-05,1.01E-06,4.18E-05,0.328,0.339,62.566,16.9231,
,N,7,0.637,69.149,65.33,1.151,2.17E-12,4.25E-05,1.7E-05,6.98E-07,4.13E-05,0.342,0.351,61.608,13.8462,
,N,7,0.637,69.149,65.33,1.151,3.85E-12,4.27E-05,1.75E-05,9.42E-07,4.13E-05,0.331,0.342,62.398,16.9231,
,N,7,0.637,69.149,65.33,1.151,2.16E-12,4.26E-05,1.63E-05,6.92E-07,4.13E-05,0.342,0.351,61.685,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.98E-12,4.32E-05,1.7E-05,8.31E-07,4.17E-05,0.336,0.345,62.104,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.27E-12,4.15E-05,1.65E-05,6.99E-07,4.04E-05,0.342,0.349,61.741,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.91E-12,4.03E-05,1.58E-05,8.09E-07,3.92E-05,0.337,0.345,61.947,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.56E-12,4.18E-05,1.6E-05,7.7E-07,4.06E-05,0.338,0.348,61.764,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.02E-12,3.95E-05,1.64E-05,6.58E-07,3.86E-05,0.344,0.351,61.584,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.03E-12,4.19E-05,1.65E-05,6.65E-07,4.05E-05,0.343,0.352,61.623,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.79E-12,4.11E-05,1.66E-05,6E-07,4E-05,0.346,0.354,61.52,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.59E-12,4.15E-05,1.67E-05,7.42E-07,4.04E-05,0.34,0.347,62.022,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.14E-12,3.64E-05,1.46E-05,4.34E-07,3.56E-05,0.357,0.362,61.181,7.6923,
,N,7,0.637,69.149,65.33,1.151,2.91E-12,4.42E-05,1.69E-05,8.21E-07,4.27E-05,0.336,0.346,62.026,15.3846,
,N,7,0.637,69.149,65.33,1.151,5.38E-13,3.44E-05,1.33E-05,2.35E-07,3.36E-05,0.375,0.378,60.904,4.6154,
,N,7,0.637,69.149,65.33,1.151,2.89E-12,4.06E-05,1.6E-05,8.02E-07,3.94E-05,0.337,0.346,62.018,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.01E-12,4.1E-05,1.69E-05,6.59E-07,4E-05,0.343,0.352,61.528,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.65E-12,4.41E-05,1.77E-05,6E-07,4.26E-05,0.347,0.356,61.41,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.63E-12,4.13E-05,1.63E-05,5.93E-07,4E-05,0.347,0.357,61.364,15.3846,
,N,7,0.637,69.149,65.33,1.151,1.54E-12,4.03E-05,1.65E-05,5.63E-07,3.94E-05,0.348,0.358,61.301,15.3846,
,N,7,0.637,69.149,65.33,1.151,1.45E-12,4.05E-05,1.55E-05,5.23E-07,3.93E-05,0.351,0.361,61.528,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.49E-12,4.24E-05,1.75E-05,7.2E-07,4.12E-05,0.341,0.348,61.932,10.7692,
,N,7,0.637,69.149,65.33,1.151,3.2E-12,3.99E-05,1.65E-05,8.43E-07,3.88E-05,0.335,0.344,62.126,13.8462,
,N,7,0.637,69.149,65.33,1.151,4.3E-12,4.28E-05,1.74E-05,9.96E-07,4.15E-05,0.329,0.34,62.479,16.9231,
,N,7,0.637,69.149,65.33,1.151,1.78E-12,4.27E-05,1.61E-05,6.08E-07,4.12E-05,0.346,0.354,61.543,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.07E-12,4.28E-05,1.69E-05,8.02E-07,4.15E-05,0.337,0.347,62.283,15.3846,
,N,7,0.637,69.149,65.33,1.151,1.07E-12,3.85E-05,1.54E-05,4.29E-07,3.74E-05,0.357,0.365,61.073,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.77E-12,4.01E-05,1.53E-05,5.94E-07,3.88E-05,0.347,0.356,61.617,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.79E-12,4.27E-05,1.72E-05,7.97E-07,4.15E-05,0.337,0.346,62.015,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.99E-12,4.16E-05,1.71E-05,6.51E-07,4.06E-05,0.344,0.351,61.537,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.28E-12,3.98E-05,1.65E-05,7.18E-07,3.89E-05,0.341,0.349,61.672,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.36E-12,3.89E-05,1.43E-05,5.07E-07,3.77E-05,0.352,0.36,61.26,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.1E-12,3.52E-05,1.42E-05,4.19E-07,3.45E-05,0.358,0.363,61.189,7.6923,
,N,7,0.637,69.149,65.33,1.151,9.58E-13,3.7E-05,1.39E-05,4.05E-07,3.57E-05,0.359,0.367,60.994,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.52E-12,3.88E-05,1.51E-05,5.64E-07,3.75E-05,0.348,0.357,61.231,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.58E-12,4.08E-05,1.67E-05,5.04E-07,3.98E-05,0.352,0.357,61.706,7.6923,
,N,7,0.637,69.149,65.33,1.151,1.77E-12,4.24E-05,1.63E-05,6.26E-07,4.08E-05,0.345,0.353,61.362,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.94E-12,4.12E-05,1.69E-05,7.87E-07,4.01E-05,0.337,0.346,62.127,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.89E-12,4.06E-05,1.55E-05,6.49E-07,3.95E-05,0.344,0.353,61.418,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.99E-12,4.3E-05,1.76E-05,8.18E-07,4.18E-05,0.336,0.345,62.183,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.88E-12,4.13E-05,1.63E-05,7.53E-07,4.02E-05,0.339,0.348,62.311,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.28E-12,3.92E-05,1.55E-05,4.86E-07,3.78E-05,0.353,0.361,61.207,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.6E-12,4.23E-05,1.67E-05,7.65E-07,4.09E-05,0.339,0.348,61.838,13.8462,
,N,7,0.637,69.149,65.33,1.151,3.5E-12,3.97E-05,1.6E-05,8.82E-07,3.87E-05,0.333,0.344,62.272,16.9231,
,N,7,0.637,69.149,65.33,1.151,3.14E-12,4.18E-05,1.67E-05,8.16E-07,4.05E-05,0.336,0.344,62.215,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.33E-12,4.18E-05,1.65E-05,8.75E-07,4.06E-05,0.334,0.343,62.173,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.84E-12,4.21E-05,1.71E-05,5.99E-07,4.09E-05,0.346,0.355,61.658,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.33E-12,3.97E-05,1.54E-05,4.65E-07,3.88E-05,0.355,0.361,61.403,9.2308,
,N,7,0.637,69.149,65.33,1.151,2.06E-12,4.43E-05,1.72E-05,6.85E-07,4.27E-05,0.342,0.352,61.654,15.3846,
,N,7,0.637,69.149,65.33,1.151,1.81E-12,4.42E-05,1.74E-05,5.86E-07,4.29E-05,0.347,0.353,61.715,9.2308,
,N,7,0.637,69.149,65.33,1.151,2.85E-12,4.34E-05,1.76E-05,8.11E-07,4.23E-05,0.337,0.346,61.982,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.46E-12,3.76E-05,1.47E-05,5.11E-07,3.67E-05,0.352,0.357,61.382,7.6923,
,N,7,0.637,69.149,65.33,1.151,2.08E-12,4.11E-05,1.56E-05,6.71E-07,3.97E-05,0.343,0.351,61.611,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.78E-12,3.98E-05,1.61E-05,5.92E-07,3.88E-05,0.347,0.354,61.519,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.71E-12,4.01E-05,1.53E-05,5.77E-07,3.89E-05,0.348,0.355,61.563,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.41E-12,3.66E-05,1.47E-05,5.19E-07,3.58E-05,0.351,0.359,61.219,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.53E-12,4.16E-05,1.61E-05,7.75E-07,4.05E-05,0.338,0.347,61.726,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.59E-12,3.77E-05,1.52E-05,5.46E-07,3.69E-05,0.349,0.356,61.482,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.94E-12,4.37E-05,1.75E-05,8.31E-07,4.24E-05,0.336,0.345,61.941,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.57E-12,4.03E-05,1.57E-05,5.35E-07,3.91E-05,0.35,0.357,61.469,10.7692,
,N,7,0.637,69.149,65.33,1.151,9.4E-13,3.72E-05,1.49E-05,3.72E-07,3.63E-05,0.362,0.368,61.269,9.2308,
,N,7,0.637,69.149,65.33,1.151,2.2E-12,4.08E-05,1.67E-05,6.45E-07,3.97E-05,0.344,0.351,61.935,10.7692,
,N,7,0.637,69.149,65.33,1.151,3.27E-12,4.29E-05,1.68E-05,8.7E-07,4.13E-05,0.334,0.343,62.078,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.62E-12,3.8E-05,1.54E-05,5.31E-07,3.7E-05,0.35,0.357,61.552,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.64E-12,3.97E-05,1.48E-05,5.56E-07,3.83E-05,0.349,0.356,61.49,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.47E-12,3.72E-05,1.58E-05,5.23E-07,3.64E-05,0.351,0.358,61.403,10.7692,
,N,7,0.637,69.149,65.33,1.151,3.05E-12,4.17E-05,1.75E-05,7.98E-07,4.06E-05,0.337,0.345,62.26,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.36E-12,4.16E-05,1.66E-05,5.05E-07,4.04E-05,0.352,0.36,61.314,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.78E-12,4.2E-05,1.62E-05,7.83E-07,4.08E-05,0.338,0.346,62.03,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.25E-12,3.87E-05,1.58E-05,4.66E-07,3.78E-05,0.355,0.361,61.363,9.2308,
,N,7,0.637,69.149,65.33,1.151,8.78E-13,3.56E-05,1.44E-05,3.54E-07,3.46E-05,0.364,0.37,61.115,9.2308,
,N,7,0.637,69.149,65.33,1.151,3.32E-12,4.03E-05,1.73E-05,8.27E-07,3.95E-05,0.336,0.344,62.281,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.07E-12,4.24E-05,1.66E-05,6.63E-07,4.12E-05,0.343,0.351,61.649,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.47E-12,4.3E-05,1.72E-05,7.36E-07,4.18E-05,0.34,0.348,61.805,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.63E-12,4.23E-05,1.73E-05,8.92E-07,4.11E-05,0.333,0.342,62.286,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.39E-12,4.22E-05,1.7E-05,7.29E-07,4.1E-05,0.34,0.349,61.762,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.02E-12,4.14E-05,1.57E-05,6.46E-07,4.02E-05,0.344,0.351,61.71,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.64E-12,3.98E-05,1.57E-05,5.84E-07,3.85E-05,0.347,0.357,61.364,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.19E-12,4.32E-05,1.6E-05,7.01E-07,4.17E-05,0.342,0.351,61.69,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.57E-12,4.39E-05,1.69E-05,7.45E-07,4.24E-05,0.339,0.348,62.018,13.8462,
,N,7,0.637,69.149,65.33,1.151,7.04E-13,3.7E-05,1.47E-05,3.15E-07,3.58E-05,0.367,0.373,60.898,9.2308,
,N,7,0.637,69.149,65.33,1.151,9.64E-13,3.99E-05,1.53E-05,3.98E-07,3.84E-05,0.36,0.368,61.042,12.3077,
,N,7,0.637,69.149,65.33,1.151,5.87E-12,4.42E-05,1.83E-05,1.11E-06,4.29E-05,0.325,0.336,63.219,16.9231,
,N,7,0.637,69.149,65.33,1.151,4.08E-13,2.8E-05,1.23E-05,1.89E-07,2.76E-05,0.382,0.386,60.814,6.1538,
,N,7,0.637,69.149,65.33,1.151,2.59E-12,4.38E-05,1.71E-05,7.8E-07,4.2E-05,0.338,0.348,61.871,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.83E-12,3.97E-05,1.56E-05,7.76E-07,3.84E-05,0.338,0.348,62.041,15.3846,
,N,7,0.637,69.149,65.33,1.151,9.22E-13,3.64E-05,1.47E-05,3.56E-07,3.56E-05,0.363,0.368,61.135,7.6923,
,N,7,0.637,69.149,65.33,1.151,1.26E-12,3.5E-05,1.48E-05,4.28E-07,3.44E-05,0.358,0.364,61.596,9.2308,
,N,7,0.637,69.149,65.33,1.151,1.48E-12,4.14E-05,1.6E-05,5.15E-07,4.02E-05,0.351,0.358,61.563,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.65E-12,4.1E-05,1.63E-05,6E-07,3.98E-05,0.347,0.356,61.291,13.8462,
,N,7,0.637,69.149,65.33,1.151,3.17E-12,4.47E-05,1.71E-05,8.47E-07,4.31E-05,0.335,0.344,62.086,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.51E-12,3.97E-05,1.52E-05,5.45E-07,3.85E-05,0.349,0.357,61.329,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.4E-12,4.31E-05,1.68E-05,7.43E-07,4.15E-05,0.34,0.349,61.758,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.74E-12,4E-05,1.53E-05,6.04E-07,3.87E-05,0.346,0.356,61.348,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.64E-12,4.35E-05,1.71E-05,7.67E-07,4.21E-05,0.339,0.347,61.95,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.43E-12,4.06E-05,1.63E-05,5.1E-07,3.97E-05,0.352,0.358,61.435,9.2308,
,N,7,0.637,69.149,65.33,1.151,1.81E-12,3.82E-05,1.52E-05,6.04E-07,3.7E-05,0.346,0.354,61.544,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.02E-13,2.86E-05,1.15E-05,1.3E-07,2.8E-05,0.394,0.397,61.436,4.6154,
,N,7,0.637,69.149,65.33,1.151,2.55E-12,3.87E-05,1.55E-05,7.26E-07,3.77E-05,0.34,0.349,62.02,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.9E-12,3.98E-05,1.55E-05,6.44E-07,3.88E-05,0.344,0.352,61.443,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.69E-12,3.81E-05,1.52E-05,5.76E-07,3.71E-05,0.348,0.356,61.428,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.9E-12,4.23E-05,1.57E-05,6.33E-07,4.07E-05,0.345,0.354,61.582,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.77E-12,4.19E-05,1.61E-05,7.76E-07,4.08E-05,0.338,0.346,62.025,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.41E-12,4.31E-05,1.77E-05,8.78E-07,4.18E-05,0.334,0.343,62.203,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.66E-12,3.86E-05,1.55E-05,5.48E-07,3.75E-05,0.349,0.357,61.668,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.18E-12,4.36E-05,1.78E-05,8.4E-07,4.23E-05,0.335,0.344,62.188,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.04E-12,4.31E-05,1.65E-05,6.51E-07,4.15E-05,0.344,0.353,61.72,13.8462,
,N,7,0.637,69.149,65.33,1.151,9.52E-13,3.49E-05,1.46E-05,3.73E-07,3.39E-05,0.362,0.369,61.117,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.98E-12,3.87E-05,1.57E-05,6.14E-07,3.77E-05,0.346,0.354,61.816,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.19E-12,4.33E-05,1.63E-05,7.04E-07,4.19E-05,0.341,0.35,61.689,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.36E-12,4.07E-05,1.61E-05,7.22E-07,3.96E-05,0.34,0.348,61.746,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.8E-12,4.12E-05,1.69E-05,7.65E-07,4.02E-05,0.338,0.347,62.053,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.06E-12,4.1E-05,1.64E-05,6.61E-07,4.01E-05,0.343,0.351,61.632,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.18E-12,3.86E-05,1.55E-05,4.53E-07,3.79E-05,0.356,0.362,61.135,9.2308,
,N,7,0.637,69.149,65.33,1.151,3.28E-12,4.45E-05,1.77E-05,8.79E-07,4.31E-05,0.334,0.343,62.134,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.71E-12,3.93E-05,1.62E-05,5.76E-07,3.86E-05,0.348,0.355,61.58,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.78E-12,4.15E-05,1.51E-05,6.33E-07,4.01E-05,0.345,0.353,61.348,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.93E-12,4.24E-05,1.69E-05,8.45E-07,4.09E-05,0.335,0.347,61.94,18.4615,
,N,7,0.637,69.149,65.33,1.151,2.89E-12,4.34E-05,1.76E-05,8.15E-07,4.21E-05,0.336,0.346,61.961,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.06E-12,4.39E-05,1.69E-05,6.79E-07,4.25E-05,0.343,0.35,61.583,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.15E-12,4E-05,1.53E-05,4.62E-07,3.85E-05,0.355,0.363,61.091,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.23E-12,4.21E-05,1.64E-05,6.75E-07,4.1E-05,0.343,0.35,62.016,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.02E-12,4.02E-05,1.62E-05,6.41E-07,3.89E-05,0.344,0.352,61.72,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.35E-12,4.26E-05,1.7E-05,7.27E-07,4.13E-05,0.34,0.349,61.714,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.48E-12,4E-05,1.61E-05,5.45E-07,3.9E-05,0.349,0.358,61.315,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.98E-12,4.21E-05,1.63E-05,6E-07,4.08E-05,0.346,0.354,62.038,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.98E-12,4.15E-05,1.62E-05,6.56E-07,4.03E-05,0.344,0.352,61.605,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.83E-12,4.39E-05,1.76E-05,7.79E-07,4.24E-05,0.338,0.346,62.104,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.16E-12,4.4E-05,1.73E-05,8.52E-07,4.25E-05,0.335,0.344,62.088,13.8462,
,N,7,0.637,69.149,65.33,1.151,8.64E-13,4E-05,1.58E-05,3.55E-07,3.88E-05,0.363,0.368,61.126,7.6923,
,N,7,0.637,69.149,65.33,1.151,2.1E-12,4.08E-05,1.61E-05,6.71E-07,3.97E-05,0.343,0.351,61.532,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.18E-12,4.2E-05,1.63E-05,4.44E-07,4.05E-05,0.356,0.362,61.262,9.2308,
,N,7,0.637,69.149,65.33,1.151,1.34E-12,4E-05,1.62E-05,4.68E-07,3.92E-05,0.355,0.36,61.521,7.6923,
,N,7,0.637,69.149,65.33,1.151,1.35E-12,3.86E-05,1.54E-05,4.99E-07,3.72E-05,0.352,0.361,61.327,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.32E-12,3.95E-05,1.51E-05,5.05E-07,3.82E-05,0.352,0.36,61.15,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.47E-12,3.97E-05,1.56E-05,5.34E-07,3.83E-05,0.35,0.358,61.397,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.71E-12,3.5E-05,1.48E-05,5.46E-07,3.44E-05,0.349,0.356,61.661,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.46E-12,4.18E-05,1.71E-05,7.54E-07,4.08E-05,0.339,0.348,61.834,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.86E-12,4.19E-05,1.65E-05,8.05E-07,4.04E-05,0.337,0.347,62.01,15.3846,
,N,7,0.637,69.149,65.33,1.151,3.41E-12,4.2E-05,1.7E-05,8.78E-07,4.07E-05,0.334,0.343,62.209,13.8462,
,N,7,0.637,69.149,65.33,1.151,4.07E-12,4.22E-05,1.7E-05,9.2E-07,4.11E-05,0.332,0.341,62.619,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.23E-12,4.26E-05,1.71E-05,7.02E-07,4.13E-05,0.341,0.35,61.733,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.27E-12,4.24E-05,1.63E-05,7.2E-07,4.06E-05,0.341,0.35,61.648,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.36E-12,3.89E-05,1.48E-05,5.09E-07,3.78E-05,0.352,0.36,61.229,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.52E-12,4.3E-05,1.7E-05,8.9E-07,4.16E-05,0.333,0.343,62.258,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.88E-12,4.16E-05,1.63E-05,8.22E-07,4.03E-05,0.336,0.345,61.891,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.35E-12,3.9E-05,1.53E-05,4.84E-07,3.78E-05,0.353,0.361,61.382,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.39E-12,4.16E-05,1.57E-05,7.11E-07,4.04E-05,0.341,0.35,61.897,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.85E-12,4.03E-05,1.53E-05,6.33E-07,3.89E-05,0.345,0.353,61.463,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.44E-12,4.07E-05,1.65E-05,7.22E-07,3.95E-05,0.34,0.348,61.827,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.8E-12,3.96E-05,1.58E-05,5.72E-07,3.87E-05,0.348,0.354,61.712,9.2308,
,N,7,0.637,69.149,65.33,1.151,2.53E-12,4.33E-05,1.7E-05,7.56E-07,4.2E-05,0.339,0.348,61.89,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.43E-12,3.84E-05,1.57E-05,4.88E-07,3.75E-05,0.353,0.359,61.594,9.2308,
,N,7,0.637,69.149,65.33,1.151,1.78E-12,3.9E-05,1.6E-05,6E-07,3.81E-05,0.346,0.354,61.549,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.01E-12,3.97E-05,1.63E-05,6.43E-07,3.88E-05,0.344,0.353,61.675,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.59E-12,4.19E-05,1.63E-05,7.32E-07,4.05E-05,0.34,0.349,61.976,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.68E-12,4.1E-05,1.64E-05,5.67E-07,3.94E-05,0.348,0.357,61.516,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.31E-12,3.96E-05,1.53E-05,6.94E-07,3.86E-05,0.342,0.35,61.833,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.69E-12,3.87E-05,1.58E-05,5.67E-07,3.78E-05,0.348,0.355,61.589,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.08E-12,4.21E-05,1.66E-05,6.73E-07,4.08E-05,0.343,0.351,61.608,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.87E-12,4.24E-05,1.62E-05,6.24E-07,4.12E-05,0.345,0.354,61.697,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.48E-12,3.99E-05,1.62E-05,7.23E-07,3.89E-05,0.34,0.348,61.869,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.57E-12,4.29E-05,1.69E-05,7.81E-07,4.15E-05,0.338,0.347,61.774,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.65E-12,3.89E-05,1.58E-05,5.72E-07,3.79E-05,0.348,0.355,61.451,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.66E-12,3.8E-05,1.58E-05,7.3E-07,3.73E-05,0.34,0.347,61.95,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.41E-12,4.09E-05,1.68E-05,7.4E-07,3.97E-05,0.34,0.349,61.762,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.53E-12,4.06E-05,1.56E-05,5.57E-07,3.95E-05,0.349,0.357,61.274,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.67E-12,4.15E-05,1.72E-05,8.94E-07,4.04E-05,0.333,0.343,62.406,15.3846,
,N,7,0.637,69.149,65.33,1.151,3.77E-12,4.33E-05,1.7E-05,8.99E-07,4.19E-05,0.333,0.342,62.554,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.18E-12,4.08E-05,1.45E-05,4.61E-07,3.9E-05,0.355,0.363,61.292,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.91E-12,4.07E-05,1.62E-05,8.05E-07,3.96E-05,0.337,0.346,61.978,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.53E-12,4.23E-05,1.7E-05,7.51E-07,4.11E-05,0.339,0.348,61.908,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.95E-12,4.24E-05,1.57E-05,6.41E-07,4.08E-05,0.344,0.351,61.595,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.48E-12,3.89E-05,1.61E-05,5.19E-07,3.81E-05,0.351,0.358,61.429,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.05E-12,3.6E-05,1.42E-05,4.32E-07,3.51E-05,0.357,0.364,61.047,10.7692,
,N,7,0.637,69.149,65.33,1.151,2E-12,3.91E-05,1.58E-05,6.16E-07,3.83E-05,0.346,0.353,61.761,10.7692,
